2022-10-11 12:00;81;27.5;1400;UNKNOWN;PLUGGED_AC;NOT_CHARGING
2022-10-11 13:00;78;27.399999618530273;1400;UNKNOWN;PLUGGED_AC;NOT_CHARGING
2022-10-11 15:00;71;27.399999618530273;1400;UNKNOWN;PLUGGED_AC;NOT_CHARGING
2022-10-11 16:00;68;27.399999618530273;1400;UNKNOWN;PLUGGED_AC;NOT_CHARGING
2022-10-11 17:00;69;28.899999618530273;1800;GOOD;PLUGGED_AC;CHARGING
2022-10-11 20:00;100;30.299999237060547;1800;UNKNOWN;PLUGGED_AC;NOT_CHARGING
2022-10-12 01:00;76;27.299999237060547;1800;UNKNOWN;PLUGGED_AC;NOT_CHARGING
2022-10-12 15:00;23;26.899999618530273;1800;UNKNOWN;PLUGGED_AC;NOT_CHARGING
2022-10-12 16:00;16;27.0;1800;UNKNOWN;PLUGGED_AC;NOT_CHARGING
2022-10-12 17:00;13;27.100000381469727;1800;UNKNOWN;PLUGGED_AC;NOT_CHARGING
2022-10-12 18:00;10;27.399999618530273;1800;UNKNOWN;PLUGGED_AC;NOT_CHARGING
2022-10-12 19:00;6;27.399999618530273;1800;UNKNOWN;PLUGGED_AC;NOT_CHARGING
2022-10-12 20:00;74;44.099998474121094;1800;GOOD;PLUGGED_AC;CHARGING
2022-10-12 21:00;99;37.20000076293945;1800;GOOD;PLUGGED_AC;CHARGING
2022-10-12 22:01;100;33.0;1800;GOOD;PLUGGED_AC;CHARGING
2022-10-12 23:02;100;31.5;1800;GOOD;PLUGGED_AC;CHARGING
2022-10-13 00:00;100;30.700000762939453;1800;UNKNOWN;PLUGGED_AC;NOT_CHARGING
2022-10-13 01:01;100;29.799999237060547;1800;UNKNOWN;PLUGGED_AC;NOT_CHARGING
2022-10-13 02:00;100;29.200000762939453;1800;UNKNOWN;PLUGGED_AC;NOT_CHARGING
2022-10-13 03:00;100;28.600000381469727;1800;UNKNOWN;PLUGGED_AC;NOT_CHARGING
2022-10-13 04:01;100;28.100000381469727;1800;UNKNOWN;PLUGGED_AC;NOT_CHARGING
2022-10-13 05:00;95;26.200000762939453;1800;UNKNOWN;PLUGGED_AC;NOT_CHARGING
2022-10-13 06:00;92;25.200000762939453;1800;UNKNOWN;PLUGGED_AC;NOT_CHARGING
2022-10-13 07:02;91;24.799999237060547;1800;UNKNOWN;PLUGGED_AC;NOT_CHARGING
2022-10-13 08:01;91;24.700000762939453;1800;UNKNOWN;PLUGGED_AC;NOT_CHARGING
2022-10-13 09:00;90;24.600000381469727;1800;UNKNOWN;PLUGGED_AC;NOT_CHARGING
2022-10-13 10:02;89;24.600000381469727;1800;UNKNOWN;PLUGGED_AC;NOT_CHARGING
2022-10-13 11:01;88;24.600000381469727;1800;UNKNOWN;PLUGGED_AC;NOT_CHARGING
2022-10-13 12:01;87;24.600000381469727;1800;UNKNOWN;PLUGGED_AC;NOT_CHARGING
2022-10-13 13:01;100;25.200000762939453;1800;GOOD;PLUGGED_AC;FULL
2022-10-13 14:01;100;24.799999237060547;1800;GOOD;PLUGGED_AC;FULL
2022-10-13 15:01;100;24.600000381469727;1800;GOOD;PLUGGED_AC;FULL
2022-10-13 16:01;99;24.600000381469727;1800;UNKNOWN;PLUGGED_AC;NOT_CHARGING
2022-10-13 17:01;98;24.5;1800;UNKNOWN;PLUGGED_AC;NOT_CHARGING
2022-10-13 18:00;97;25.100000381469727;1800;UNKNOWN;PLUGGED_AC;NOT_CHARGING
2022-10-13 19:00;97;25.299999237060547;1800;UNKNOWN;PLUGGED_AC;NOT_CHARGING
2022-10-13 20:00;96;25.399999618530273;1800;UNKNOWN;PLUGGED_AC;NOT_CHARGING
2022-10-13 21:02;95;25.0;1800;UNKNOWN;PLUGGED_AC;NOT_CHARGING
2022-10-13 22:00;94;24.799999237060547;1800;UNKNOWN;PLUGGED_AC;NOT_CHARGING
2022-10-13 23:01;93;24.700000762939453;1800;UNKNOWN;PLUGGED_AC;NOT_CHARGING
2022-10-14 00:01;92;24.799999237060547;1800;UNKNOWN;PLUGGED_AC;NOT_CHARGING
2022-10-14 01:00;91;24.799999237060547;1800;UNKNOWN;PLUGGED_AC;NOT_CHARGING
2022-10-14 02:00;90;24.799999237060547;1800;UNKNOWN;PLUGGED_AC;NOT_CHARGING
2022-10-14 03:00;89;24.700000762939453;1800;UNKNOWN;PLUGGED_AC;NOT_CHARGING
2022-10-14 04:01;88;24.700000762939453;1800;UNKNOWN;PLUGGED_AC;NOT_CHARGING
2022-10-14 07:00;85;24.600000381469727;1800;UNKNOWN;PLUGGED_AC;NOT_CHARGING
2022-10-14 08:01;96;23.299999237060547;1800;GOOD;PLUGGED_AC;CHARGING
2022-10-14 09:00;100;23.200000762939453;1800;GOOD;PLUGGED_AC;FULL
2022-10-14 10:00;100;23.200000762939453;1800;GOOD;PLUGGED_AC;FULL
2022-10-14 11:00;99;23.200000762939453;1800;UNKNOWN;PLUGGED_AC;NOT_CHARGING
2022-10-14 12:00;98;23.100000381469727;1800;UNKNOWN;PLUGGED_AC;NOT_CHARGING
