2022-10-21 08:00;100;22.799999237060547;-168;GOOD;PLUGGED_AC;FULL
2022-10-21 09:00;100;22.799999237060547;-168;GOOD;PLUGGED_AC;FULL
2022-10-21 10:00;100;22.799999237060547;-168;GOOD;PLUGGED_AC;FULL
2022-10-21 11:00;100;23.399999618530273;153;GOOD;PLUGGED_AC;FULL
2022-10-21 12:00;100;22.5;-110;GOOD;PLUGGED_AC;FULL
2022-10-21 13:00;100;23.0;54;GOOD;PLUGGED_AC;FULL
2022-10-21 14:00;100;23.0;231;GOOD;PLUGGED_AC;FULL
2022-10-21 15:00;100;22.299999237060547;-150;GOOD;PLUGGED_AC;FULL
2022-10-21 16:00;100;22.799999237060547;62;GOOD;PLUGGED_AC;FULL
2022-10-21 17:00;100;22.899999618530273;291;GOOD;PLUGGED_AC;FULL
2022-10-21 18:00;100;22.200000762939453;-127;GOOD;PLUGGED_AC;FULL
2022-10-21 19:00;100;23.200000762939453;69;GOOD;PLUGGED_AC;FULL
2022-10-21 20:00;100;22.700000762939453;469;GOOD;PLUGGED_AC;FULL
2022-10-21 21:00;100;22.700000762939453;-209;GOOD;PLUGGED_AC;FULL
2022-10-21 22:00;100;23.200000762939453;128;GOOD;PLUGGED_AC;FULL
2022-10-21 23:00;100;22.399999618530273;-87;GOOD;PLUGGED_AC;FULL
2022-10-22 00:00;100;22.799999237060547;-348;GOOD;PLUGGED_AC;FULL
2022-10-22 01:00;100;23.0;111;GOOD;PLUGGED_AC;FULL
2022-10-22 02:00;100;22.200000762939453;-204;GOOD;PLUGGED_AC;FULL
2022-10-22 03:00;100;22.799999237060547;-452;GOOD;PLUGGED_AC;FULL
2022-10-22 04:00;100;23.100000381469727;213;GOOD;PLUGGED_AC;FULL
2022-10-22 05:00;100;22.5;-127;GOOD;PLUGGED_AC;FULL
2022-10-22 06:00;100;23.0;-236;GOOD;PLUGGED_AC;FULL
2022-10-22 07:00;100;23.299999237060547;189;GOOD;PLUGGED_AC;FULL
2022-10-22 09:00;100;22.899999618530273;62;GOOD;PLUGGED_AC;FULL
2022-10-22 10:00;100;23.0;276;GOOD;PLUGGED_AC;FULL
2022-10-22 11:00;100;22.5;-181;GOOD;PLUGGED_AC;FULL
2022-10-22 12:00;100;23.0;53;GOOD;PLUGGED_AC;FULL
2022-10-22 15:00;100;22.600000381469727;-154;GOOD;PLUGGED_AC;FULL
2022-10-22 16:00;100;23.600000381469727;82;GOOD;PLUGGED_AC;FULL
2022-10-22 17:00;100;23.0;-421;GOOD;PLUGGED_AC;FULL
2022-10-22 18:00;100;23.399999618530273;-207;GOOD;PLUGGED_AC;FULL
2022-10-22 19:00;100;23.700000762939453;43;GOOD;PLUGGED_AC;FULL
2022-10-22 20:00;100;23.899999618530273;310;GOOD;PLUGGED_AC;FULL
2022-10-22 21:00;100;23.5;-191;GOOD;PLUGGED_AC;FULL
2022-10-22 22:00;100;23.899999618530273;133;GOOD;PLUGGED_AC;FULL
2022-10-22 23:00;100;23.100000381469727;-95;GOOD;PLUGGED_AC;FULL
2022-10-23 00:00;100;23.700000762939453;44;GOOD;PLUGGED_AC;FULL
2022-10-23 01:00;100;23.899999618530273;130;GOOD;PLUGGED_AC;FULL
2022-10-23 02:00;100;23.100000381469727;-96;GOOD;PLUGGED_AC;FULL
2022-10-23 03:00;100;23.799999237060547;48;GOOD;PLUGGED_AC;FULL
2022-10-23 04:00;100;23.799999237060547;274;GOOD;PLUGGED_AC;FULL
2022-10-23 05:00;100;23.899999618530273;-277;GOOD;PLUGGED_AC;FULL
2022-10-23 08:00;100;23.700000762939453;278;GOOD;PLUGGED_AC;FULL
2022-10-23 09:00;100;23.200000762939453;-195;GOOD;PLUGGED_AC;FULL
2022-10-23 10:00;100;23.799999237060547;67;GOOD;PLUGGED_AC;FULL
2022-10-23 11:00;100;23.5;395;GOOD;PLUGGED_AC;FULL
2022-10-23 12:00;100;23.399999618530273;-205;GOOD;PLUGGED_AC;FULL
2022-10-23 13:00;100;24.200000762939453;112;GOOD;PLUGGED_AC;FULL
