date,voltage,current,power,energy,frequency,power_factor,alarm
2022-12-23 06:40,224.86628879091234,0.7787259550817018,127.36055957340815,30502,49.97657470780565,0.7230029296875,0.0
2022-12-23 06:45,224.47470893555618,0.788786724601925,125.63752843328206,30511,49.919516372683574,0.7096679678571449,0.0
2022-12-23 06:50,223.74691287455573,1.1135273777043244,176.50054089880987,30522,49.960794542790836,0.70820309177041,0.0
2022-12-23 06:55,223.64445154733403,0.7436998322807724,114.49750397512875,30537,49.97361771734835,0.6897607421979364,0.0
2022-12-23 07:00,219.18963234435375,9.408056644308436,2054.319676892383,30551,49.999987410467696,0.9999999988079078,0.0
2022-12-23 07:05,219.36459523414086,9.432773592340748,2060.662549130794,30705,50.0,0.9999999988085984,0.0
2022-12-23 07:10,223.40615621893045,1.3864636135776294,201.63184099215815,30877,49.99956681132316,0.641367187518622,0.0
2022-12-23 07:15,223.69562025846506,0.5197448441388592,66.67348136145303,31026,50.0,0.5719919876020896,0.0
2022-12-23 07:20,223.3973011093118,0.8940226289452713,120.61941536082497,31036,49.99999999925494,0.6003125000005547,0.0
2022-12-23 07:25,222.7198518225061,0.9505332322653632,128.7273162410681,31046,49.99902293016201,0.6100001549749137,0.0
2022-12-23 07:30,222.36414971467036,0.6666021881836265,88.04605224245918,31055,49.94879100397011,0.5775829291640588,0.0
2022-12-23 07:35,222.87045019662426,1.0096570898613793,136.7857268786118,31065,49.99863204545691,0.6099792479732793,0.0
2022-12-23 07:40,223.08205663009733,0.9027528737752698,122.68551260512366,31076,49.980445086942865,0.61001185131217,0.0
2022-12-23 07:45,222.7032227226075,0.3697692066171355,46.873486348246885,31085,49.99035603361616,0.5694311683448585,0.0
2022-12-23 07:50,223.45254627191173,0.7504767311295555,97.37627453393267,31094,49.999999998509864,0.580334006076614,0.0
2022-12-23 07:55,222.65989759111682,0.919258566323863,122.09897975192945,31099,49.96871795488987,0.5991905047080839,0.0
2022-12-23 08:00,222.4273573087671,0.376161164422093,47.011447365154496,31107,49.933982848306,0.5573138386011124,0.0
2022-12-23 08:05,221.5323013749576,0.7536589068706582,98.7099794480348,31116,49.99687452317448,0.5925393904746696,0.0
2022-12-23 08:10,222.03725085125131,1.008865018811981,135.20936266555057,31121,49.99997558593602,0.6006981756985355,0.0
2022-12-23 08:15,222.68047006265226,0.8117372652341694,105.8368846636389,31130,49.9966796875,0.5873437499985448,0.0
2022-12-23 08:20,223.0962928952169,1.0301989193240861,135.6255291197066,31141,49.914061820506696,0.5900006198883034,0.0
2022-12-23 08:25,222.2722277324772,1.0118776974404116,134.39000299816138,31151,49.990421287006775,0.5974921072460713,0.0
2022-12-23 08:30,221.41136343525733,1.0299610986176746,135.90678572091687,31162,49.99999379581838,0.5949999999996338,0.0
2022-12-23 08:35,222.27775849871705,1.0217037793895365,135.03254455926657,31173,49.999218749975924,0.5949999999996176,0.0
2022-12-23 08:40,222.16614420042873,1.0277717518446203,136.24533468312205,31184,50.0,0.5999609196186069,0.0
2022-12-23 08:45,221.094809348971,0.28909862438187583,38.727237245473844,31195,50.0,0.607328794002689,0.0
2022-12-23 08:50,222.6366166280759,0.5827346053214666,74.79057086641794,31203,49.99999999962747,0.573947162865579,0.0
2022-12-23 08:55,222.64295744623345,0.6261940184352559,81.05525456130488,31209,50.0,0.584310214910172,0.0
2022-12-23 09:00,218.27006680599663,9.00997569786841,1962.149817820347,31216,50.0,0.9999497965162931,0.0
2022-12-23 09:05,221.5359947909627,2.1627142488701723,425.4217210675563,31260,49.99375,0.7,0.0
2022-12-23 09:10,221.81089903353123,0.37746539367863385,49.75592951517985,31415,49.99999999995343,0.5967074352890656,0.0
2022-12-23 09:15,220.7228667505937,0.2807538870665406,33.59596111687465,31422,50.0,0.5442124365777502,0.0
2022-12-23 09:20,221.7001652404192,0.2772433471400292,33.15502174158976,31425,50.0,0.5413377179122092,0.0
2022-12-23 09:25,221.75411039519915,0.7192730506795506,106.2869366726477,31427,50.0,0.6673529383823538,0.0
2022-12-23 09:30,220.68533440137435,0.7325323304708118,109.11580529235312,31434,49.99990234375,0.6748336797964771,0.0
2022-12-23 09:35,220.42170438775793,0.29657624157553253,36.6272643937521,31443,49.999951124191284,0.563679077250837,0.0
2022-12-23 09:40,221.14802653391263,0.3031219450311865,37.87777741499123,31449,49.99999999999782,0.5628285799394366,0.0
2022-12-23 09:45,220.72133621672145,0.29991998498536154,37.218602622176505,31452,50.0,0.5620499034252118,0.0
2022-12-23 09:50,220.53452405297932,0.3026167462234951,38.01043482556979,31455,50.0,0.5715235425907907,0.0
2022-12-23 09:55,220.96785719355051,0.8591729915036277,134.14864742901375,31458,50.0,0.7087303924191932,0.0
2022-12-23 10:00,220.9314442044459,0.8674824505913654,135.34718292952596,31466,49.94999999998836,0.7074036409793188,0.0
2022-12-23 10:05,220.60656382171516,0.8532143063793765,131.9641215507093,31477,49.900000000000006,0.7000001525878906,0.0
2022-12-23 10:10,220.68302156162648,0.7933223917046026,120.08131415662004,31489,49.9,0.688052711486818,0.0
2022-12-23 10:15,219.48863958777798,0.7732992644330761,114.58965463291351,31499,49.9,0.6737496757507331,0.0
2022-12-23 10:20,220.38958940943576,0.7711933619404545,114.40231251977225,31509,49.95663569427584,0.6714362913370133,0.0
2022-12-23 10:25,220.5544194367352,0.7499229395681077,110.64324861287385,31520,50.0,0.6700000006021221,0.0
2022-12-23 10:30,220.16229372502647,0.7682053248749381,112.95579677989713,31530,50.0,0.6699999999999999,0.0
2022-12-23 10:35,220.30918070538144,0.7571779536112007,111.74484680762177,31539,49.999999997392294,0.6699999808892585,0.0
2022-12-23 10:40,220.35390293107764,0.7488769473301575,110.98073234169391,31548,50.0,0.6701672363265219,0.0
2022-12-23 10:45,219.5601905426273,0.7164077663739201,102.01758467288073,31558,50.0,0.6500000000026915,0.0
2022-12-23 10:50,220.0976872072689,0.7168627819928148,102.86823079359408,31567,50.0,0.6509381341189122,0.0
2022-12-23 10:55,221.30092837027934,0.471618229115413,59.7460225771118,31575,49.999999999999986,0.562499922364953,0.0
2022-12-23 11:00,220.52593194662853,0.2557942961745891,28.729063133273797,31583,50.0,0.5097072462791328,0.0
2022-12-23 11:05,220.72584051872178,0.26020262764922414,30.305085662200245,31585,49.900000000000006,0.5271159449749983,0.0
2022-12-23 11:10,220.1375075325737,0.2587930541230602,29.85321232613545,31588,49.917605686190655,0.524490583405538,0.0
2022-12-23 11:15,220.66443830741616,0.2561839413447763,29.15493620860394,31590,49.997822401483646,0.5169329706706256,0.0
2022-12-23 11:20,220.50269487635404,0.2574228435730759,28.991994651041068,31593,49.988671874626334,0.5109569081783086,0.0
2022-12-23 11:25,220.96271849763386,0.3663318662430163,59.3448842234494,31595,50.0,0.7323938204407694,0.0
2022-12-23 11:30,221.41708218993966,0.37471064846947066,61.21767897672962,31598,50.0,0.7373973451131046,0.0
2022-12-23 11:35,220.5402236142725,0.36826508788424545,59.692109406763905,31603,49.975487977533795,0.736536203521343,0.0
2022-12-23 11:40,221.21118813423806,0.2597205332307745,30.189360282750226,31608,49.99497314369182,0.5269040884015577,0.0
2022-12-23 11:45,221.24656678443944,0.2606326929492049,30.654061113112235,31611,49.99999999672544,0.5331948988604727,0.0
2022-12-23 11:50,220.14981434479319,0.293455695905808,35.72897534090738,31613,49.99862763804914,0.5551544042401106,0.0
2022-12-23 11:55,220.96261596850292,0.25642955969939835,29.047659021322836,31616,49.99999990463211,0.5127399087366178,0.0
2022-12-23 12:00,220.0896700558863,0.6982713879152247,99.0968030796466,31618,49.94999999385327,0.6424810642952956,0.0
2022-12-23 12:05,220.37547158992152,0.7149027083527865,101.17731195681591,31623,49.97483098111171,0.6400492072204267,0.0
2022-12-23 12:10,219.5682232137928,0.25504317151768807,28.4975253445092,31632,49.999488164264676,0.5102543646762085,0.0
2022-12-23 12:15,219.97624713230206,0.2604708405140506,30.316827788048126,31635,49.98646849969047,0.5264241708432802,0.0
2022-12-23 12:20,219.60571323583298,0.25132254819313776,28.287856390523153,31638,49.99916302625771,0.5106451960978453,0.0
2022-12-23 12:25,218.8020571268122,0.2567692434475883,29.246176260329968,31640,49.99999999962747,0.5179648145164865,0.0
2022-12-23 12:30,218.42546130187225,0.2573812830302128,29.70635874682795,31643,49.99999999999991,0.5263026680163809,0.0
2022-12-23 12:35,218.52387826988513,0.25730573137604285,29.380923366889366,31645,49.982788085937486,0.522974435569765,0.0
2022-12-23 12:40,217.30545671376737,0.2512860242953163,27.720386276370036,31648,49.93593749753122,0.5086870339899222,0.0
2022-12-23 12:45,218.9052359894183,0.34659578258198986,55.27158244405469,31650,49.9999872207175,0.7254428228950414,0.0
2022-12-23 12:50,219.44964906876686,0.3650920449339812,45.034063534081454,31653,49.94999942758295,0.561818996810258,0.0
2022-12-23 12:55,220.19981537972967,0.7771828756975646,104.7502435527042,31656,49.99999966621395,0.6110156250564616,0.0
2022-12-23 13:00,220.73242938007752,1.0318230084399511,149.93189683811596,31664,50.0,0.6526174483075735,0.0
2022-12-23 13:05,216.6715854246899,9.055192117325182,1955.2549620324094,31672,49.999804677069186,1.0,0.0
2022-12-23 13:10,216.47760448065392,8.929936991636552,1928.9189281570814,31836,49.95929822865255,1.0,0.0
2022-12-23 13:15,220.79189065703096,0.9303117738794604,121.18602129675845,31997,49.99999999999963,0.590079498813211,0.0
2022-12-23 13:20,220.1827639150105,0.9822514631081894,128.21175836175516,32049,49.999999999708955,0.591146294881455,0.0
2022-12-23 13:25,220.72981455979527,0.7326581408168995,94.61697536822726,32057,49.999609374720606,0.5837500000023286,0.0
2022-12-23 13:30,220.85137953846538,0.9999530302566805,127.69476165255094,32069,49.958336245387194,0.5800000070067619,0.0
2022-12-23 13:35,220.80120178439648,0.5002156497213108,62.90392590485042,32078,49.92769585249906,0.5668431081622838,0.0
2022-12-23 13:40,220.85322855817873,0.9353424356489173,120.72536118624697,32087,49.936725770442095,0.585,0.0
2022-12-23 13:45,220.33237274482104,1.0628074204789617,136.74337928653074,32097,49.99961806498168,0.5807812775134986,0.0
2022-12-23 13:50,220.51161020319785,0.8786888408243858,116.76989873421654,32106,49.974424097032035,0.6013060378981026,0.0
2022-12-23 13:55,220.19894585534286,0.991461085371627,128.79882365236477,32116,49.99947378584304,0.5900000007171162,0.0
2022-12-23 14:00,220.76195803420367,0.9243301280481823,122.1053897024549,32126,49.99999999999994,0.599995225003374,0.0
2022-12-23 14:05,220.65841930609838,0.7445445691118867,102.35677072813539,32135,50.0,0.6205712890610726,0.0
2022-12-23 14:10,220.29746814513697,1.8204163277426089,342.5318061590666,32145,50.0,0.8506344711777472,0.0
2022-12-23 14:15,221.70976196653342,1.0056150186045127,144.41223501387367,32158,49.99999999981374,0.6478358977891969,0.0
